"","GSM5429739","GSM5429740","GSM5429741","GSM5429742","GSM5429743","GSM5429744","GSM5429745","GSM5429746","GSM5429747","GSM5429748","GSM5429749","GSM5429750","GSM5429751"
"10353574",5.823492,5.905381,5.885965,5.808654,5.632222,5.983852,6.237201,5.749423,5.919826,5.47426,5.723695,5.789422,5.936256
"10353624",12.87665,12.95392,12.73949,12.82462,12.7625,12.81223,12.67828,12.74531,12.85395,12.80699,12.70816,12.99697,13.00175
"10353626",13.09537,13.16678,13.006,13.04692,12.98623,12.89974,12.86038,12.91473,13.16656,13.02286,13.06154,13.23181,13.19628
"10353630",13.08951,13.17493,13.00225,13.07002,12.95632,12.88222,12.92747,13.01742,13.18429,12.93351,13.07953,13.16071,13.14342
"10353632",4.683013,4.708544,4.702628,4.773923,4.56984,4.845786,4.864028,4.768579,5.122977,4.603249,4.83945,4.588606,5.060181
"10353667",3.863758,3.821263,3.629424,3.845231,3.991037,3.764017,3.665086,4.188619,3.79084,3.922881,3.689036,3.813557,3.926993
"10353669",4.777298,4.831925,4.766306,4.678207,4.622874,4.739727,4.975845,4.635962,4.717227,4.597776,4.662269,4.553656,4.895127
"10353672",5.261218,5.368262,5.763421,5.468553,5.316902,5.886917,5.933949,5.07597,5.555796,5.246865,5.340505,5.370858,6.351117
"10353674",4.482285,5.428658,5.584896,5.176482,4.526005,5.198916,5.215162,4.914764,5.155052,4.730734,5.218821,4.994283,5.110772
"10353676",4.485323,4.536537,4.66455,4.515581,5.034153,4.376915,4.494193,4.269498,4.532067,4.735743,4.339653,4.353413,4.579245
"10353679",5.668841,5.916275,5.834224,6.02884,5.503079,5.960732,5.890003,5.732438,6.020546,5.598877,5.633595,5.878349,5.778028
"10353684",3.620137,3.849366,3.711893,3.938372,3.620137,3.710869,3.775433,3.871406,3.88905,3.902159,3.815745,3.776094,3.845997
"10353686",6.191583,6.133388,6.16672,6.042193,6.046494,6.591767,6.436102,6.071919,6.314452,5.898488,6.043434,5.958764,6.342728
"10353689",9.309488,9.288898,9.497931,9.395317,9.240375,9.307266,9.194767,9.680162,9.688576,9.376191,9.559958,9.741992,9.749804
"10353707",11.05903,11.72596,11.63864,11.93638,11.23077,11.93578,11.88104,11.51863,11.19274,10.58307,10.61451,11.91437,10.42866
"10353716",6.788409,7.197261,7.134457,7.121863,6.810716,7.133893,7.214645,6.709567,7.219909,6.769147,6.914249,7.014245,6.617759
"10353721",5.239316,5.283911,5.293158,5.023071,5.715208,5.311272,5.507705,4.936603,5.34907,5.023493,5.275863,5.165639,5.239316
"10353727",3.569568,3.725692,3.545138,3.622907,3.525561,3.483975,3.537121,3.690916,3.569568,3.629483,3.471262,3.51515,3.652529
"10353729",6.444228,6.560462,6.591184,6.513221,7.315952,6.219679,6.529834,6.450529,7.045825,6.440494,6.652749,6.480711,6.033391
"10353731",6.669054,6.721175,6.693649,6.66695,7.495692,6.388375,6.744874,6.632676,7.21963,6.594948,6.822448,6.584738,6.034593
"10353733",7.973418,7.626594,7.327137,7.692465,7.856899,7.653972,7.885398,7.539999,7.565469,7.530006,7.792943,7.431392,7.539999
"10353750",7.515572,6.569757,6.692035,6.108892,6.678667,6.300374,6.083998,6.801968,6.168615,7.314136,6.550708,6.26059,6.386803
"10353754",8.114218,8.048485,8.008559,8.120348,8.59115,7.980826,8.036873,8.44276,8.396176,8.17267,8.500133,8.240052,8.111476
"10353773",9.983207,9.423261,9.444996,9.060094,9.195248,8.849434,9.184547,9.059101,9.759598,9.616173,9.5162,9.422517,9.359653
"10353775",5.541497,5.618367,5.685091,6.068307,5.437178,5.691501,5.742314,5.955239,6.048711,5.339783,6.380454,6.081284,5.691352
"10353783",7.292839,7.259126,7.191943,7.27388,7.243309,7.485358,7.459571,7.209913,7.16781,7.406416,7.084668,7.09695,7.386961
"10353786",5.406418,5.406505,5.539171,5.430613,5.897147,5.507152,5.61752,5.257554,5.404939,5.451276,5.345805,5.225087,5.16545
"10353792",5.561352,5.675413,5.486338,5.50053,5.639821,5.665303,5.702687,5.582592,5.580415,5.364015,5.564922,5.545214,5.601497
"10353794",9.866199,9.633997,9.509295,9.784285,9.626533,9.619375,9.661076,9.777534,9.740044,9.878524,9.742745,9.686343,9.758123
"10353803",10.85485,9.60338,9.991415,9.419521,10.23895,9.122879,9.278909,9.325358,9.021394,10.37787,9.276558,9.524868,10.15278
"10353844",7.286304,7.539033,6.99534,7.955366,6.881799,7.503597,7.437504,7.40142,7.338516,6.883544,7.401903,7.555824,8.180099
"10353849",9.174042,8.906372,9.164864,9.149296,9.168417,9.06015,8.91093,9.353903,9.350425,9.161255,9.535641,9.284798,8.435848
"10353871",8.190964,8.259942,8.32892,8.47766,8.175907,8.525848,8.317569,9.04909,7.999119,8.125835,8.150848,8.705921,7.661123
"10353878",7.804779,7.73418,7.150027,7.381977,7.094215,7.177534,7.145235,6.80567,7.319057,7.008041,7.47753,7.204659,7.146792
"10353891",7.358662,7.353166,7.542118,7.543816,7.245595,7.3325,7.528227,7.13297,7.454536,7.3325,7.456016,7.320804,7.621779
"10353899",7.535304,7.793949,7.764938,8.093225,7.731638,7.795903,7.682827,7.906436,7.761288,7.827797,7.982281,7.977673,7.382186
"10353915",6.589509,5.77458,5.970474,5.509366,7.14379,5.998966,5.677811,5.701242,5.705762,5.714284,5.882624,5.571116,5.535144
"10353923",8.208691,7.447824,7.540764,7.175951,9.316057,7.565944,7.484567,7.192295,7.210267,7.492996,7.54355,7.281605,7.404025
"10353934",8.500851,8.637053,8.591684,8.64155,8.553666,8.694245,8.524557,8.629944,8.189545,8.538222,8.119284,8.481533,8.394032
"10353947",9.758187,9.760264,9.583259,9.885949,9.725652,9.885506,9.765234,10.06673,9.796124,9.684223,9.921282,10.07954,10.26365
"10353989",6.224598,6.308438,6.316275,6.43967,6.171832,6.474041,6.499034,6.632237,6.558765,6.148388,6.481199,6.800999,6.668678
"10353991",12.44199,12.33748,12.65939,12.27278,12.54556,12.22046,12.33474,12.48542,12.80379,12.82045,12.88949,12.43711,12.93791
"10353993",9.353364,9.656624,9.530769,9.874387,9.364349,9.799844,9.756469,9.817738,9.455388,9.223721,9.300604,9.794726,9.03813
"10354003",6.727015,7.44448,6.190802,7.506987,6.350445,7.052788,7.23543,7.572217,7.240294,6.321639,6.947751,7.515173,9.048955
"10354019",8.444098,7.276454,8.110916,6.911151,8.114441,7.027953,6.858216,7.211382,7.158787,8.727243,7.563401,7.005919,8.786272
"10354031",5.921403,6.022023,6.035768,6.007463,6.926164,5.843254,5.878092,5.959734,6.107983,5.96301,6.547694,6.116952,5.870739
"10354054",7.216588,7.475625,7.342152,7.458854,7.176167,7.270263,7.366693,7.526733,7.126739,7.301226,7.469711,7.445967,7.336649
"10354065",5.271342,5.145561,5.260037,5.031412,5.193267,5.34322,5.163947,4.921818,5.242069,5.00813,5.169432,5.0509,5.362836
"10354072",4.676881,4.790619,4.661452,4.76576,4.668842,4.897626,4.813779,4.577767,4.725183,4.630516,4.613568,4.726236,4.827899
"10354079",8.775401,9.144453,8.779093,9.098108,8.819776,8.837067,9.184389,9.078236,9.168882,8.963383,9.195148,8.984043,8.947175
"10354085",8.184691,8.21266,8.039836,7.967296,8.202263,8.142464,8.257496,8.704297,8.619471,8.235466,8.706973,8.368392,8.858721
"10354111",7.247416,7.115122,7.100313,7.145511,7.145511,7.040205,7.034317,7.007028,6.936578,7.409889,7.352323,7.347641,7.83964
"10354141",6.533875,5.610628,5.430067,5.572331,5.656056,5.658382,5.716886,5.159501,5.450889,5.871216,5.10339,5.389265,6.108959
"10354157",9.292201,7.322843,7.197409,6.40962,7.659758,6.614669,6.566663,6.360594,6.61803,8.6421,6.350014,6.966013,6.937644
"10354168",9.437111,7.945307,10.09936,7.754821,10.26404,7.997369,7.559701,7.947257,8.243431,10.29175,8.510462,8.01754,8.990812
"10354191",8.211409,8.626354,11.1665,9.172153,11.14899,9.421736,9.2192,8.907794,8.926851,11.40401,9.417907,8.981579,9.079432
"10354203",5.216476,6.051163,8.237185,6.384522,8.260038,5.901992,6.118001,6.436055,6.498755,8.758057,6.944136,6.490095,6.031212
"10354205",6.402823,6.308783,6.584221,6.462724,6.109414,6.6826,6.155807,6.458069,6.226682,6.007503,6.412039,6.290109,7.376653
"10354207",5.887434,6.08701,6.582772,5.861867,6.691145,6.27856,6.162534,5.898241,6.189837,7.092217,6.331588,6.103975,7.126808
"10354216",5.781646,5.745226,5.831715,5.591619,5.696431,5.641769,5.970695,5.484743,5.891293,5.540088,5.63989,5.590869,5.775817
"10354220",7.798456,6.936459,6.986664,6.86686,6.926654,6.951944,7.029996,7.053924,6.521432,6.944465,6.485477,6.760779,6.732936
"10354227",5.001162,5.073485,5.14523,5.024828,4.999683,5.532273,5.550776,4.817392,4.947594,4.840881,4.763661,5.178363,4.922329
"10354229",7.023481,5.809459,5.459503,4.735062,5.815604,4.807936,4.874626,5.005969,4.755201,6.575412,4.697086,4.805751,5.055443
"10354233",8.639429,8.809002,8.742695,8.957131,8.843303,8.923058,8.734034,8.974121,8.537684,8.817122,8.477473,9.035031,8.466064
"10354247",7.87516,7.490043,7.114594,7.568871,7.195313,7.279708,7.531431,7.573372,7.648993,7.30023,8.125216,7.609466,7.174465
"10354258",9.885772,9.442307,9.584579,9.278623,9.745475,9.329343,9.454506,9.273858,8.888153,9.81915,9.42131,9.172964,9.330589
"10354267",4.233073,4.494141,4.266413,4.196626,4.132836,4.212093,4.13024,4.096274,4.305314,4.160973,4.15222,3.975569,4.239188
"10354273",4.783286,4.964079,4.898711,4.764532,5.051156,4.898711,5.187809,4.892675,4.759422,4.663486,4.618893,4.675004,4.832183
"10354275",6.31902,6.345421,5.949229,6.263407,7.26534,6.114285,6.31088,6.435465,6.683626,6.16143,7.51369,6.408148,8.179554
"10354286",6.675817,6.528098,6.538924,6.877442,6.345369,6.217089,6.543095,6.711378,6.725622,6.734278,6.74829,6.757405,6.149963
"10354299",4.551017,4.629225,4.573968,4.580671,4.515569,4.530082,4.745685,4.331664,4.813972,4.536753,4.445513,4.438392,4.443232
"10354307",12.76408,12.68755,12.85108,12.62457,12.67095,12.57102,12.732,12.91577,12.71625,12.70739,12.72408,12.55566,12.60466
"10354309",7.24684,7.798862,7.351886,8.08161,7.303676,7.809641,8.087493,7.37675,7.317247,6.720094,7.184318,7.991729,7.186592
"10354368",9.461037,9.81255,9.949779,9.41899,9.134284,9.314426,10.07847,8.954847,10.33054,9.327202,9.827908,9.254875,9.493834
"10354370",3.808649,3.752424,3.756308,3.717118,3.63306,3.73115,3.68207,4.324759,3.841474,3.509039,3.716144,3.716501,3.783958
"10354372",11.95884,12.1367,11.91943,12.21868,11.85764,12.14493,12.25797,11.8822,11.45279,11.70216,11.61004,11.84896,11.34638
"10354374",7.171741,7.223011,7.208513,7.58478,6.624881,7.089648,6.725275,8.20166,7.663495,7.518627,8.059302,7.703388,7.085626
"10354384",4.592559,4.715881,4.489573,4.618013,4.777765,4.633688,4.96946,4.137726,4.726457,4.465787,4.659336,4.562561,4.521541
"10354389",8.566665,8.603224,9.10211,8.848701,9.146261,8.560811,8.633097,8.595139,8.655083,8.918895,8.881192,8.695134,7.134104
"10354400",6.160719,6.418137,6.207387,6.190462,6.205313,6.421275,6.230864,6.041443,6.23195,6.069084,6.189145,6.087348,6.683064
"10354404",11.2166,11.35887,11.19713,11.28772,11.19824,11.13339,11.1238,11.50522,11.43663,11.24446,11.50142,11.27755,11.2671
"10354406",3.766513,3.902049,3.93644,3.830689,3.842593,3.868701,3.97682,3.762154,3.890183,3.808033,3.844471,3.79864,3.986496
"10354408",3.77864,3.911556,4.064102,3.7574,3.739594,3.717002,3.973027,3.786772,4.466295,3.787453,3.900034,3.750406,3.704072
"10354411",6.405377,6.438652,6.50607,6.57174,6.48593,6.494401,6.73604,6.263256,6.548154,6.342784,6.330517,6.451636,6.641522
"10354414",5.661202,5.907422,5.894933,5.674486,5.506797,5.984245,5.931034,5.697935,5.954079,5.556804,5.84026,5.832198,5.773439
"10354416",3.869482,3.636034,3.611528,3.801391,3.55221,3.676571,3.437813,3.567962,3.532177,3.509733,3.600046,3.557969,3.522696
"10354418",8.468051,9.259337,9.028553,9.6728,8.941796,9.850386,9.508121,10.25833,8.818945,8.725868,8.938869,10.0418,8.889203
"10354432",10.28228,9.928257,8.993305,8.694904,8.971143,8.613307,8.713011,9.327741,8.973605,9.326224,8.579747,9.373775,8.39538
"10354468",6.248427,6.392415,6.514076,6.585556,6.205445,6.321708,6.635732,5.988867,6.780467,6.374442,6.265608,6.304552,6.679399
"10354470",11.59496,11.52763,11.69181,11.49837,11.65812,11.34903,11.4669,11.54316,11.76651,11.85995,11.82001,11.44469,12.07642
"10354472",8.505679,8.621521,8.776446,8.960345,8.547536,8.380678,8.625134,8.633621,9.239022,8.35742,9.053975,8.972641,8.298717
"10354492",3.720929,3.74852,3.796337,3.796337,3.695069,3.679982,3.859366,3.740035,3.959119,3.564606,3.903316,3.819214,3.775574
"10354494",9.182733,9.127488,9.066587,9.340034,8.955661,9.323037,9.360674,9.192891,9.081974,8.52162,9.181152,9.347932,9.433031
"10354504",5.890625,5.708568,6.580846,5.744641,5.803749,6.574695,6.08773,5.998272,6.09571,5.941322,5.911099,5.7646,6.48245
"10354506",8.44593,7.935946,8.478796,7.89195,8.512316,7.667354,7.566387,7.620125,7.566691,8.668569,7.641925,7.870506,8.807192
"10354521",7.670824,7.732849,7.341635,7.66523,7.252766,7.616747,7.458837,7.91703,8.114347,7.607457,7.705925,7.96876,8.56021
"10354529",7.493966,5.815461,5.889904,5.667749,8.637531,5.702291,5.515532,5.286815,5.286441,7.437783,5.81122,5.815461,8.855272
"10354534",4.952926,4.459593,4.337297,4.179281,5.450403,4.386617,4.396513,4.110566,4.441904,4.243995,4.698032,4.270185,4.170542
"10354542",6.998289,6.885709,6.914591,6.850583,6.993268,6.78227,6.85467,7.107429,7.494898,7.222793,7.244398,7.056443,7.169866
"10354555",10.43489,10.55175,10.44938,10.61343,10.63001,10.51772,10.5845,10.73754,10.81818,10.45936,10.59784,10.6076,11.05586
"10354563",5.61508,5.6139,5.930719,5.860204,7.695601,5.786676,5.703403,5.958229,6.055979,6.428801,7.246943,5.658292,5.399602
"10354576",6.26641,6.31393,6.367659,6.435565,7.780193,6.344982,6.430551,6.620666,6.551292,6.762661,7.469217,6.205205,5.515728
"10354581",5.197848,5.494294,5.371142,5.483866,6.150061,5.222314,5.200302,5.213693,5.624046,5.363299,5.741833,5.278359,4.900584
"10354588",8.493103,8.632651,8.224409,8.673017,8.082671,8.49128,8.673839,8.626051,9.0525,8.214817,8.812222,8.576493,9.993637
"10354598",7.156778,7.546152,7.007559,7.506375,6.812094,7.332141,7.516869,7.645927,8.073135,6.887477,7.451351,7.398249,6.747816
"10354630",7.764578,7.866595,7.751485,8.188213,7.572274,7.624934,7.798965,8.239148,7.678439,7.92095,7.704757,7.991675,7.194798
"10354644",5.995319,5.989812,6.082929,5.955914,5.882827,6.120029,6.125983,5.914257,6.131443,5.839549,5.899724,6.04602,6.025221
"10354647",6.339943,4.743806,5.110083,4.405521,5.415867,4.13064,4.085331,4.348616,4.102551,5.341728,4.183614,4.349321,4.315255
"10354649",11.2797,9.630614,10.08395,8.373404,10.35952,8.17898,8.125994,8.729199,8.665615,10.53206,8.833139,9.068875,9.052327
"10354677",7.772007,8.223971,7.726736,8.570049,7.502029,8.111955,8.416867,8.317551,8.316863,7.483986,8.011043,8.609174,8.089232
"10354704",10.38246,10.35812,10.52105,10.46502,10.455,10.39772,10.45403,10.68987,10.65583,10.51572,10.72319,10.56832,10.49139
"10354730",7.519222,7.588045,7.560967,7.390644,7.521317,8.054466,7.854834,7.4299,7.423971,7.258207,7.454622,7.515639,7.82325
"10354732",8.826787,9.391416,9.523345,9.849258,9.383587,9.639987,9.62682,10.19054,9.717488,9.15332,9.249755,9.734369,8.796465
"10354737",4.377569,4.57656,4.823619,4.308447,4.113866,4.407924,4.46687,4.291556,4.449688,4.392883,4.534112,4.532159,4.467808
"10354739",8.985174,9.358172,9.039602,9.331669,8.911345,9.061439,9.278152,9.4567,9.417844,9.071606,9.035205,9.299214,9.630332
"10354741",6.378786,6.471847,6.539343,6.773024,6.235355,6.491308,6.652483,6.742142,6.695692,6.42723,7.021005,6.890418,7.343186
"10354753",4.42687,4.28365,4.444228,4.292992,7.433904,4.269997,4.5016,4.311369,4.42687,4.493032,5.669621,4.163882,4.445947
"10354765",4.106804,4.205627,4.062412,4.036254,4.073419,4.206868,4.203654,4.056205,4.261725,4.112395,4.000434,4.038474,4.163171
"10354768",10.71188,11.22677,10.78874,11.22096,10.97995,11.13199,11.23353,10.57464,10.17604,10.5934,11.00632,10.59416,10.04777
"10354773",4.405207,4.364371,4.592108,4.301528,5.954643,4.516834,4.222838,4.323006,4.389947,4.477748,4.64645,4.228333,4.159055
"10354777",6.277422,5.768114,5.673715,5.699937,5.798899,5.68948,6.014564,5.933237,5.864917,5.818907,5.658759,5.844735,5.572482
"10354788",4.753502,4.945941,4.635643,5.012506,4.691823,4.818991,4.832874,4.60843,4.75346,4.56824,4.715382,4.697483,4.832741
"10354792",6.871742,7.131988,6.946576,7.238842,6.458243,7.047228,7.096046,7.133345,6.657871,6.695027,6.531908,6.922712,6.284768
"10354803",4.656036,4.656036,5.033092,4.636018,4.541104,4.672171,4.602196,4.346428,4.597869,4.604465,4.684956,4.656036,5.03324
"10354807",6.126183,6.4579,6.310944,6.306108,5.931782,6.367664,6.529024,6.6639,6.389853,6.140445,6.356672,6.467353,6.256835
"10354816",10.03245,9.857038,10.07819,9.816057,9.829852,9.612079,9.621225,10.25101,10.72634,10.13001,10.52392,10.45694,9.874938
"10354832",8.221862,8.568502,8.25132,8.644372,8.097197,8.175118,8.358654,8.601075,8.215005,8.247941,8.242699,8.440527,8.247437
"10354845",8.419392,8.5664,8.483746,8.752537,8.472847,8.266108,8.421824,8.56971,8.341185,8.421824,8.37482,8.408777,7.972543
"10354868",8.658198,9.091283,9.140193,9.644526,8.751879,9.238478,9.05256,9.931052,9.235785,8.949736,8.737842,9.902177,7.783337
"10354881",4.593539,4.936029,4.774861,4.821068,4.57286,4.713926,4.736775,5.120997,5.016356,4.821999,4.748066,4.988921,5.011137
"10354883",7.005806,7.594649,7.430767,8.083625,7.806901,7.793217,7.784976,7.518279,5.711526,6.581864,6.426671,7.474631,5.977705
"10354897",8.90831,9.11945,9.441058,9.38315,9.325667,9.334601,9.404965,8.799972,8.569872,8.765645,8.619677,9.069959,8.750297
"10354916",6.989741,5.894237,6.624454,5.81597,10.28117,6.142962,5.919899,5.77223,6.066114,6.702103,7.852974,5.394763,5.885647
"10354919",4.821208,4.401757,4.353273,4.210735,7.533332,4.316927,4.109843,4.329653,4.418932,4.374376,4.765312,4.175519,4.361548
"10354921",4.534168,4.082963,4.509185,4.174008,7.084285,4.195681,4.210365,4.040466,4.177192,4.484944,5.066175,3.976229,4.287359
"10354938",6.899518,7.080495,6.817559,7.35179,7.04389,7.109044,7.152397,6.977839,6.720749,6.767533,6.959435,7.057257,6.637949
"10354955",5.195322,5.596272,5.315079,5.421282,5.278258,5.521894,5.616323,5.518309,5.563649,5.085602,5.144449,5.565995,5.28988
"10354979",7.210206,7.758445,7.229702,7.688449,7.276277,7.674122,7.611792,7.622895,7.379941,7.281877,7.405132,7.679151,7.419808
"10355017",8.771857,9.117396,8.65668,8.912721,8.550351,8.434008,8.605776,8.919138,8.857801,8.785485,9.027417,9.052452,9.475224
"10355024",5.189492,5.303053,5.138628,5.071491,5.878063,4.934704,5.038949,4.863215,4.91854,5.004992,5.009444,4.919465,5.032717
"10355037",5.898944,6.344238,6.103202,6.67488,6.38136,6.348317,6.679985,6.319465,6.472592,6.352294,6.347308,6.37128,6.183962
"10355050",8.539439,8.797325,8.796628,8.987695,8.824209,8.905621,8.971313,8.62162,8.749404,8.312969,8.600233,8.879286,7.960644
"10355069",8.87996,8.738793,8.696372,8.816347,8.786651,8.940255,8.676029,9.039383,9.101802,8.772657,9.168648,9.090382,8.834429
"10355084",8.874388,9.458597,9.22027,9.618706,8.961103,9.682608,9.587019,10.15552,9.622389,9.040846,9.491041,9.715143,9.190981
"10355105",6.537083,6.247877,6.442703,6.577066,6.433501,5.944799,6.250991,6.438845,6.41227,7.284182,6.866506,6.430114,7.521608
"10355109",6.086882,6.618138,6.300357,6.630409,5.780317,6.24078,6.414878,6.162571,6.6248,5.790097,6.721171,6.40308,6.122869
"10355113",4.593739,4.565157,4.608804,4.713982,4.618006,4.620425,4.649622,4.646751,4.726939,4.594706,4.619365,4.605072,4.602809
"10355115",11.46174,11.2059,11.1891,11.26368,11.37433,11.29826,11.21574,10.86637,10.50272,11.37348,10.77541,10.93858,10.88878
"10355117",5.960783,5.838858,6.189543,5.864861,5.720493,5.965601,5.936685,5.851382,6.067595,5.91089,5.889167,5.860477,6.058978
"10355121",4.850179,5.043993,5.354211,4.865569,5.675623,4.925842,5.185865,5.088312,5.334162,5.242615,5.367347,5.048537,5.120519
"10355134",5.412807,5.525258,5.303789,5.414314,5.462308,5.442437,5.663991,5.376984,5.507098,5.278718,5.297317,5.157545,5.485643
"10355138",5.578991,5.95568,5.981852,5.637612,5.701543,5.778408,6.19573,5.421606,5.910718,5.536518,5.579138,5.435427,5.330856
"10355141",8.777491,8.963789,8.430067,9.074828,8.457042,8.933899,8.960224,9.057154,8.956244,8.572023,8.990004,9.145936,8.341763
"10355147",6.822528,6.985148,6.906498,7.228664,6.79538,6.925967,6.862371,7.469646,7.137561,6.906907,7.196898,6.979035,6.897696
"10355152",7.326584,6.999248,6.878669,6.997309,7.08993,6.964482,6.920688,6.839088,7.086995,7.019745,6.91242,6.931165,7.176065
